ds,统计时间,campaign_id,campaign_name,曝光数,点击数,花费,应用内转换次数,按装数,session_设备数,session_dau,session_dac,session_gmv,联盟收入,P4p广告收入,session口径下单用户数,session口径支付新用户数,历史0单会员数,session口径支付新用户GMV,一跳P4P点击花费，美分,24h_dac,24h_gmv,24h-gmvroi,dac成本,sess-gmvroi,商业roi,geo type,是否全托,是否人群,time_range
20251025,20251025,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,305878,15959,401.15,0,0,4912,4866,12,396.77,105.72,25.98,15,1,155,1244,0,,4150.45,,,,,FR,no,no,
20251025,20251025,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,384997,8519,320.96,0,0,3551,3430,8,171.3,36.93,18.97,9,0,274,0,0,,2172.3,,,,,EU10,no,no,
20251025,20251025,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,4873780,57159,1808.35,0,0,25365,24284,6,193.17,31.54,41.56,12,1,5493,3680,0,,2237.59,,,,,MX,no,no,
20251025,20251025,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,698133,24002,801.1,0,0,8368,8010,17,542.79,113.03,25.89,21,0,934,0,0,,5200.45,,,,,DE,no,no,
20251025,20251025,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,254937,3236,201.4,0,0,1066,1055,0,-,31.97,9.67,0,0,64,0,0,,842.94,,,,,JP,no,no,
20251025,20251025,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,35153,9104,178.85,0,0,69,53,0,-,-,0.13,0,0,24,0,0,,-,,,,,US,no,no,
20251025,20251025,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,929837,21444,1925.71,0,0,5524,5482,21,867.09,336.19,34.16,26,1,508,1240,0,,10553.32,,,,,US,no,no,
20251025,20251025,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,3617897,19662,957.01,0,0,6268,6105,7,431.28,26.34,18.11,12,1,989,846,0,,2975.8,,,,,MX,no,no,
20251025,20251025,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,516678,20588,400.39,0,0,8700,8383,10,264.59,57.3,22.12,11,1,1032,1366,0,,3596.61,,,,,IT,no,no,
20251026,20251026,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,2807951,97357,1505.66,0,0,41734,40888,27,448.83,59.31,63.43,32,0,4648,0,0,,4154.65,,,,,CL,no,no,
20251026,20251026,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,71340,4850,100.53,0,0,1860,1845,1,4.7,18.16,6.62,1,0,418,0,0,,344.67,,,,,GCC,no,no,
20251026,20251026,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,495990,8774,401.5,0,0,3723,3583,6,186.59,102.48,20.78,6,0,352,0,0,,2673.69,,,,,EU10,no,no,
20251026,20251026,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,150007,2871,100.52,0,0,1398,1381,2,45.95,21.86,3.3,2,0,103,0,0,,485.66,,,,,AUS,no,no,
20251026,20251026,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,3118492,28276,1437.84,0,0,12918,12233,16,408.54,47.86,48.36,28,2,1812,1447,0,,2662.57,,,,,BR,no,no,
20251026,20251026,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,90341,28571,202.19,0,0,12700,12140,4,38.68,37.49,22.47,5,1,3444,815,0,,1458,,,,,others,no,no,
20251026,20251026,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,,-,,,,,CA,no,no,
20251026,20251026,ILTNryrkkRJbHUkS,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_mweb,20136,7789,44.79,0,0,1306,658,0,-,0,0.27,0,0,314,0,0,,-,,,,,DE,no,no,
20251026,20251026,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,839901,4506,147.65,0,0,1366,1306,1,95.53,39.47,4.24,2,0,161,0,0,,1399.06,,,,,DE,no,no,
20251026,20251026,If7SvoFxoCsQLpuI,AliExpress_moloco_rmkt_null_Android_app_KR_appopen_DAU_RE_null,747427,8104,98.84,0,0,3138,3035,3,27.53,4.56,8.2,3,0,196,0,0,,421.88,,,,,KR,no,no,
20251026,20251026,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JPN_Exlcude180_CPA_RE_null,110154,6279,100.54,0,0,2379,2345,4,137.78,20.34,6.31,5,1,172,262,0,,855.29,,,,,JP,no,no,
20251026,20251026,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,1054400,8167,200.74,0,0,3019,2984,11,347.71,37.22,13.83,12,0,83,0,0,,3590.1,,,,,IL,no,no,
20251026,20251026,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,185949,2271,100.94,0,0,660,655,0,-,49.13,3.22,0,0,115,0,0,,1941.2,,,,,GCC,no,no,
20251026,20251026,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,847399,17215,501.17,0,0,4289,4184,17,1213.35,220.28,33.81,17,2,249,47922,0,,8522.23,,,,,EU10,no,no,
20251026,20251026,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,273955,39432,199.25,0,0,5257,2772,0,-,7,2.9,2,0,1066,0,0,,634.57,,,,,DE,no,no,
20251026,20251026,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,0,0,0,0,0,1,1,0,-,-,-,0,0,0,0,0,,-,,,,,others,no,no,
20251026,20251026,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,194692,10360,480.88,0,0,2873,2788,3,50.17,45.27,17.21,5,2,659,3897,0,,1548.43,,,,,US,no,no,
20251026,20251026,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,219908,10923,280.36,0,0,4551,4274,2,72.25,30.05,14.6,3,0,655,0,0,,1599.62,,,,,EU10,no,no,
20251026,20251026,QpORIXDI5jbQAN8E,AliExpress_moloco_rmkt_null_android_app_ESP_appopen_DAU_RE_null,237100,114501,280.96,0,0,28207,13900,2,48.85,8.96,12,2,0,5029,0,0,,1016.92,,,,,ES,no,no,
20251026,20251026,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,209804,1335,101.13,0,0,524,524,0,-,27.35,2.18,0,0,36,0,0,,1373.69,,,,,AUS,no,no,
20251026,20251026,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,1482761,7735,300.89,0,0,3892,3796,20,416.62,63.12,18.01,24,0,212,0,0,,3228.57,,,,,KR,no,no,
20251026,20251026,UcP6gcV6QF79A1IQ,AliExpress_moloco_rmkt_null_android_app_JP_purchase_CPA_RE_null,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,,-,,,,,JP,no,no,
20251026,20251026,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,0,0,0,0,0,1,1,0,-,0,-,0,0,0,0,0,,11.99,,,,,GCC,no,no,
20251026,20251026,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,1521304,15783,701.83,0,0,4285,4107,10,402.59,87.95,20.17,12,0,463,0,0,,4180.53,,,,,GB,no,no,
20251026,20251026,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,7769943,43568,913.35,0,0,13760,12460,13,310.39,42.4,32.26,16,0,1531,0,0,,3248.74,,,,,CL,no,no,
20251026,20251026,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,1224397,15234,401.48,0,0,4909,4697,5,205.36,137.09,19.22,7,0,431,0,0,,5607.93,,,,,IT,no,no,
20251026,20251026,bSHEjxayEJ5N0HV4,AliExpress_moloco_rmkt_null_android_app_PL_purchase_CPA_RE_mweb,47431,20245,44.33,0,0,3155,1825,0,-,4.03,2.77,0,0,626,0,0,,118.12,,,,,PL,no,no,
20251026,20251026,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,62282,5494,50.68,0,0,2495,2463,3,26.53,29.21,10.56,3,0,137,0,0,,1326.72,,,,,PL,no,no,
20251026,20251026,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,430193,18138,707.2,0,0,7234,7122,13,298.2,86.99,21.14,15,3,825,9304,0,,4316.27,,,,,GB,no,no,
20251026,20251026,dykTFDiVw2I0ZEKB,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_mweb,124332,1837,46.87,0,0,117,81,0,-,4.46,0.19,0,0,12,0,0,,11.11,,,,,FR,no,no,
20251026,20251026,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,869200,14567,301.17,0,0,6355,6223,8,255.51,80.46,20.35,8,0,342,0,0,,3270.13,,,,,IL,no,no,
20251026,20251026,gLp2VR7E7Tfwvof8,AliExpress_moloco_rmkt_null_ios_app_US_ContentView_RE_null,33061,10586,188.58,0,0,165,143,0,-,0.59,0.59,0,0,57,0,0,,115.86,,,,,US,no,no,
20251026,20251026,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,206856,7762,390.67,0,0,3447,3435,17,371.84,141.03,23.66,20,0,51,0,0,,7392.57,,,,,KR,no,no,
20251026,20251026,glZ9zNrWaOlYyY1u,AliExpress_moloco_rmkt_null_android_app_MEX_income_ROAS_RE_null,1752032,17155,201.45,0,0,4883,4420,3,94.53,4.08,9.95,3,1,1429,373,0,,514.35,,,,,MX,no,no,
20251026,20251026,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,1092172,62087,1423.76,0,0,23572,22959,48,1430.91,306.66,78.21,52,1,1120,1036,0,,13734.77,,,,,ES,no,no,
20251026,20251026,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,698123,81252,1507.28,0,0,38573,36298,52,1309.97,317.29,80.69,57,2,4009,1440,0,,12522.03,,,,,ES,no,no,
20251026,20251026,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,138058,44813,1550.44,0,0,17004,16774,26,680.44,163.75,47.31,33,7,2897,13115,0,,8397.46,,,,,US,no,no,
20251026,20251026,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,646311,10763,301.18,0,0,3317,3266,9,357.6,83.36,14.18,10,0,73,0,0,,3533.84,,,,,NL,no,no,
20251026,20251026,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,770493,4497,201.23,0,0,1455,1410,4,218.17,108.59,7.51,5,0,141,0,0,,2572.84,,,,,CA,no,no,
20251026,20251026,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,298560,4268,150.95,0,0,1416,1401,1,17.02,21.91,6.27,1,0,69,0,0,,1247.32,,,,,DE,no,no,
20251026,20251026,pw0Z3Q1XIc9cyO3R,AliExpress_moloco_rmkt_null_android_app_NL_income_ROAS_RE_null,999107,10186,200.81,0,0,2540,2419,2,38.51,17.01,8.73,5,1,192,3298,0,,1049.75,,,,,NL,no,no,
20251026,20251026,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,116247,28856,453.55,0,0,8768,8665,7,993.65,312.63,23.09,9,0,2046,0,0,,9878.74,,,,,others,no,no,
20251026,20251026,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,1736595,181055,2509.43,0,0,68948,66619,33,525.77,93.03,93.06,63,6,11136,8518,0,,7383.8,,,,,BR,no,no,
20251026,20251026,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,956423,17963,401.09,0,0,5458,5393,12,388.96,198.83,28.84,15,0,220,0,0,,6856.5,,,,,FR,no,no,
20251026,20251026,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,294415,9014,320.36,0,0,3827,3704,9,108.07,56.02,22.35,10,0,329,0,0,,2128.93,,,,,EU10,no,no,
20251026,20251026,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,3089543,54241,1812.75,0,0,26010,25156,6,102.63,71.13,38.34,12,1,5425,875,0,,3364.8,,,,,MX,no,no,
20251026,20251026,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,523639,26767,801.65,0,0,9075,8735,14,339.42,114.43,31.55,18,1,1109,6464,0,,5139,,,,,DE,no,no,
20251026,20251026,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,884473,3799,199.5,0,0,1176,1105,1,14.73,58.56,8.11,1,0,157,0,0,,2745.97,,,,,JP,no,no,
20251026,20251026,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,34279,11305,188.93,0,0,88,68,0,-,0.68,0.07,0,0,34,0,0,,30.84,,,,,US,no,no,
20251026,20251026,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,4541545,23220,1868.77,0,0,5685,5517,17,780.38,250.81,25.98,26,0,784,0,0,,9469.63,,,,,US,no,no,
20251026,20251026,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,12823319,41191,943.97,0,0,9560,8557,4,41.63,36.92,21.6,8,0,2478,0,0,,3044.04,,,,,MX,no,no,
20251026,20251026,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,374189,22878,401.15,0,0,9807,9471,12,252.65,81.62,28.1,14,0,1376,0,0,,3494.3,,,,,IT,no,no,
20251027,20251027,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,2971133,89960,1454.72,0,0,38929,38105,21,275.77,108.49,63.63,29,1,3922,759,0,,5371.01,,,,,CL,no,no,
20251027,20251027,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,79356,4341,100.38,0,0,1632,1620,3,58.69,32.73,4.67,4,0,338,0,0,,659.88,,,,,GCC,no,no,
20251027,20251027,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,493558,8491,385.47,0,0,3510,3422,7,75.35,79.81,18.86,7,1,332,649,0,,1986.83,,,,,EU10,no,no,
20251027,20251027,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,201014,2876,100.16,0,0,1427,1414,1,81.09,22.13,4.89,1,0,78,0,0,,553.92,,,,,AUS,no,no,
20251027,20251027,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,3873867,26764,1362.8,0,0,11960,11075,14,415.89,60.45,40.67,22,3,1707,2885,0,,2856.89,,,,,BR,no,no,
20251027,20251027,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,84766,28721,200.64,0,0,12343,11831,6,126.47,68.59,24.18,7,0,3097,0,0,,2099.19,,,,,others,no,no,
20251027,20251027,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,,-,,,,,CA,no,no,
20251027,20251027,ILTNryrkkRJbHUkS,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_mweb,8601,3673,63.46,0,0,1216,770,0,-,2.26,0.83,0,0,327,0,0,,86.11,,,,,DE,no,no,
20251027,20251027,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,1429880,4422,150.26,0,0,1344,1215,2,16.16,25.74,4.16,2,0,207,0,0,,1000.11,,,,,DE,no,no,
20251027,20251027,If7SvoFxoCsQLpuI,AliExpress_moloco_rmkt_null_Android_app_KR_appopen_DAU_RE_null,291398,3544,119.18,0,0,1816,1767,4,24.72,8.79,5.56,4,0,130,0,0,,401.74,,,,,KR,no,no,
20251027,20251027,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JPN_Exlcude180_CPA_RE_null,129067,6120,100.43,0,0,2218,2184,4,54.54,17.49,4.45,4,0,130,0,0,,643.57,,,,,JP,no,no,
20251027,20251027,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,1388060,7725,200.49,0,0,3091,3015,10,169.63,87.37,8.9,10,1,136,548,0,,2531.46,,,,,IL,no,no,
20251027,20251027,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,267932,2364,100.22,0,0,624,619,1,12.76,31.74,4.46,1,0,119,0,0,,458.24,,,,,GCC,no,no,
20251027,20251027,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,1335138,15435,529.28,0,0,4213,4028,15,1419.99,223.9,25.31,15,0,298,0,0,,7622.96,,,,,EU10,no,no,
20251027,20251027,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,65283,26711,206.21,0,0,5311,2985,1,40.97,4.65,2.32,2,0,1171,0,0,,138.29,,,,,DE,no,no,
20251027,20251027,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,986,106,1.96,0,0,39,39,0,-,-,0.03,0,0,2,0,0,,-,,,,,others,no,no,
20251027,20251027,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,210445,6756,302.21,0,0,2041,1983,2,68.28,43.93,14.04,3,1,470,993,0,,1337.25,,,,,US,no,no,
20251027,20251027,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,223276,8573,268.06,0,0,3654,3495,4,154.06,56.95,13.08,5,0,464,0,0,,2358.2,,,,,EU10,no,no,
20251027,20251027,QpORIXDI5jbQAN8E,AliExpress_moloco_rmkt_null_android_app_ES_appopen_DAU_RE_null,233818,118129,424.94,0,0,35948,19731,5,106.68,32.69,6.82,5,0,6546,0,0,,1064.91,,,,,ES,no,no,
20251027,20251027,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,280325,1170,100.62,0,0,442,441,2,91.82,10.07,2.09,2,0,31,0,0,,981.3,,,,,AUS,no,no,
20251027,20251027,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,1504012,7584,300.46,0,0,3596,3526,11,166.75,34.64,15.8,12,0,168,0,0,,1925.06,,,,,KR,no,no,
20251027,20251027,UcP6gcV6QF79A1IQ,AliExpress_moloco_rmkt_null_android_app_JP_purchase_CPA_RE_null,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,,-,,,,,JP,no,no,
20251027,20251027,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,0,0,0,0,0,1,1,0,-,0.48,-,0,0,0,0,0,,-,,,,,GCC,no,no,
20251027,20251027,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,2014104,13624,704.34,0,0,4208,3961,7,817.8,112.28,17.7,8,1,540,65291,0,,4697.01,,,,,GB,no,no,
20251027,20251027,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,10673098,46400,948.3,0,0,14362,12145,5,60.67,50.82,22.83,9,0,1989,0,0,,2295.96,,,,,CL,no,no,
20251027,20251027,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,1729305,13017,401.32,0,0,4318,4013,6,255.01,93.18,16.61,7,0,466,0,0,,4041.77,,,,,IT,no,no,
20251027,20251027,bSHEjxayEJ5N0HV4,AliExpress_moloco_rmkt_null_android_app_PL_purchase_CPA_RE_mweb,20402,8691,96.17,0,0,3437,2363,0,-,0.31,1.5,0,0,666,0,0,,48.87,,,,,PL,no,no,
20251027,20251027,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,80890,5504,50.08,0,0,2349,2329,6,118.24,16.47,7.35,6,0,102,0,0,,824.43,,,,,PL,no,no,
20251027,20251027,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,502122,17444,701.61,0,0,6777,6671,12,448.36,75.98,19.8,15,0,698,0,0,,4198.64,,,,,GB,no,no,
20251027,20251027,dykTFDiVw2I0ZEKB,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_mweb,9353,1622,50.7,0,0,3,3,0,-,0.23,-,0,0,1,0,0,,-,,,,,FR,no,no,
20251027,20251027,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,1032048,13061,301.18,0,0,5670,5583,14,437.9,66,18.1,15,0,280,0,0,,3387.33,,,,,IL,no,no,
20251027,20251027,gLp2VR7E7Tfwvof8,AliExpress_moloco_rmkt_null_ios_app_US_ContentView_RE_null,31678,9666,181.58,0,0,156,143,0,-,1.14,0.56,0,0,50,0,0,,24.35,,,,,US,no,no,
20251027,20251027,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,350016,7141,402.1,0,0,3048,3037,20,373.34,155.32,18.85,20,0,61,0,0,,4595.78,,,,,KR,no,no,
20251027,20251027,glZ9zNrWaOlYyY1u,AliExpress_moloco_rmkt_null_android_app_MX_income_ROAS_RE_null,2177312,13184,170.64,0,0,4619,4074,1,16.11,8.41,9.06,1,0,1318,0,0,,389.87,,,,,MX,no,no,
20251027,20251027,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,1398931,49919,1481.88,0,0,20032,19391,39,1045.27,357.53,59.98,43,0,927,0,0,,14440.02,,,,,ES,no,no,
20251027,20251027,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,674594,75646,1503.13,0,0,35737,33583,50,1103.49,224.11,64.26,61,1,3450,818,0,,10481.44,,,,,ES,no,no,
20251027,20251027,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,142915,44969,1706.38,0,0,16664,16417,24,447.03,191.44,60.83,36,4,2561,5150,0,,9178.76,,,,,US,no,no,
20251027,20251027,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,877782,8993,300.89,0,0,2898,2838,12,266.18,59.88,11.61,12,0,69,0,0,,2526.84,,,,,NL,no,no,
20251027,20251027,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,1025728,4571,200.81,0,0,1481,1422,0,-,50.2,11.4,1,0,156,0,0,,1781.72,,,,,CA,no,no,
20251027,20251027,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,393939,3228,150.9,0,0,1217,1193,2,247,94.91,6.03,3,0,74,0,0,,2018.95,,,,,DE,no,no,
20251027,20251027,pw0Z3Q1XIc9cyO3R,AliExpress_moloco_rmkt_null_android_app_NL_income_ROAS_RE_null,50011,447,13.01,0,0,2340,2208,3,36.68,35.32,6.43,4,0,169,0,0,,1520.32,,,,,NL,no,no,
20251027,20251027,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,150216,30935,492.89,0,0,9826,9677,9,124.45,155.01,29.71,11,0,2390,0,0,,4327.77,,,,,others,no,no,
20251027,20251027,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,1860028,174743,2507.76,0,0,65607,63186,34,1175.53,143.7,99.59,59,5,10016,8285,0,,10788.22,,,,,BR,no,no,
20251027,20251027,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,1670331,15393,401.52,0,0,5104,4957,5,77.75,113.81,19.88,5,0,234,0,0,,4100.23,,,,,FR,no,no,
20251027,20251027,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,311312,8722,321.51,0,0,3716,3609,6,126.47,53.35,18.18,7,0,272,0,0,,2448.21,,,,,EU10,no,no,
20251027,20251027,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,3189777,51194,1808.9,0,0,24109,23246,5,172.12,58.71,44.09,12,0,4602,0,0,,3449.12,,,,,MX,no,no,
20251027,20251027,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,530932,25064,802.12,0,0,8300,8021,15,488.19,108.58,26.72,17,1,874,5362,0,,4937.25,,,,,DE,no,no,
20251027,20251027,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,1389141,4420,200.24,0,0,1229,1116,3,70.46,26.89,4.86,3,0,205,0,0,,665.82,,,,,JP,no,no,
20251027,20251027,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,33670,10484,197.93,0,0,85,66,0,-,-,0.1,0,0,22,0,0,,-,,,,,US,no,no,
